analysis_spec,sample_role,analysis_sample_label,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,high_medicare,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_eligible,control_v2_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2017,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,,,,,,,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,42.34970072198333,23755.01,79950.66,1.5484206766966515,5.1914583309053945,6.23171,5.0,5.0,5.0,5.0,3.0,11.200,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,42.0,41.0,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2018,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,,,,,,,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,44.136787970483624,18630.14,75907.43000000001,1.1586236377940695,4.728542852360091,4.9609,,4.0,,,,11.200,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,42.0,42.6,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2019,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,,,,,,,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,41.747378828900565,20751.25,72621.0,1.363078992136378,4.768406385844873,4.79794,,3.0,,,,27.333,0.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Limited Liability company,42.0,41.8,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2020,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,,,,,,,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,41.81441113234592,20858.37,68693.98,1.36313154070695,4.489268809373885,4.51424,4.0,4.0,5.0,5.0,5.0,29.333,2.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Limited Liability company,42.0,41.8,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2021,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,,,,,,,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,40.03391928120189,20573.62,64526.42,1.426983223515498,4.496748140156463,4.17235,4.0,4.0,3.0,5.0,5.0,64.000,2.0,0.0,1.0,1.0,650.0,0.0,1.0,N,,,,,For profit - Limited Liability company,42.0,41.6,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2022,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,False,False,False,False,False,False,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,41.67947921643574,17453.89,66591.98,1.1481903373461857,4.380744743295402,4.32244,3.0,,4.0,4.0,4.0,54.667,2.0,1.0,1.0,4.0,266180.0,1.0,5.0,N,,,,,For profit - Limited Liability company,42.0,41.6,"AHC OF RENO, LLC",,,ADVANCED HEALTH CARE OF RENO,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2023,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,False,False,False,False,False,False,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,41.88717882359187,19088.86,74395.2,1.2495733120902413,4.8689013741903935,4.9602,4.0,,4.0,5.0,5.0,33.333,0.0,2.0,,4.0,263073.75,1.0,5.0,N,42.0,0.0,42.0,0.0,For profit - Limited Liability company,42.0,41.6,"AHC OF RENO, LLC",ADVANCED HEALTH CARE,11.0,ADVANCED HEALTH CARE OF RENO,NV,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2024,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,False,False,False,False,False,False,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,41.732322025800286,15553.19,75640.23999999999,1.017980323322067,4.952827968456054,4.98145,4.0,,4.0,5.0,5.0,28.000,0.0,2.0,,1.0,975.0,0.0,1.0,N,41.25,0.0,41.0,0.0,For profit - Limited Liability company,42.0,41.8,"AHC OF RENO, LLC",ADVANCED HEALTH CARE,11.0,ADVANCED HEALTH CARE OF RENO,NV,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2025,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,False,True,True,False,True,False,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,41.260123692732385,13934.07,57780.869999999995,1.2398111391738211,5.136741407519932,4.98809,4.0,,5.0,5.0,5.0,18.000,1.0,15.0,,0.0,0.0,0.0,0.0,N,39.0,0.0,38.0,0.0,For profit - Limited Liability company,42.0,41.5,"AHC OF RENO, LLC",ADVANCED HEALTH CARE,11.0,ADVANCED HEALTH CARE OF RENO,NV,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,295096,ADVANCED HEALTH CARE OF RENO,NV,2026,0,,,,,,,,,,,0.0,2.0,70.45739999999999,2.0,1,False,True,True,False,True,False,2019.0,2023.0,control_weighted_pseudocohort,4.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,5.31199,4.0,,4.0,5.0,5.0,24.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Limited Liability company,42.0,40.6,"AHC OF RENO, LLC",ADVANCED HEALTH CARE,11.0,ADVANCED HEALTH CARE OF RENO,NV,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2016,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.81869,3.0,3.0,4.0,5.0,5.0,11.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,200.0,190.0,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2017,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,183.1894894356851,34468.43,247532.6,0.5154896873919226,3.707246128566561,4.01348,3.0,3.0,4.0,5.0,5.0,7.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,200.0,178.0,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2018,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,179.64365013006318,33263.25,249913.5,0.5075050945530337,3.814791515868684,3.82557,,3.0,,,,7.200,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,200.0,179.3,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2019,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,177.6533464723682,35335.0,250916.0,0.5470495776889658,3.8757065468443654,4.01522,,3.0,,,,5.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,200.0,171.2,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2020,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,135.2277034559643,18609.25,141615.75,0.5020100138791651,3.806394609596706,3.69261,3.0,3.0,5.0,5.0,5.0,4.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,200.0,126.8,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2021,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,159.14142047565963,27662.0,206451.0,0.4772689675061545,3.561795223051963,3.51591,3.0,3.0,4.0,5.0,5.0,12.000,0.0,0.0,3.0,1.0,650.0,0.0,1.0,N,,,,,For profit - Partnership,200.0,163.2,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2022,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,170.86004870733132,29032.75,210407.75,0.4665483238483462,3.383541431396069,3.23835,3.0,,4.0,5.0,5.0,9.333,0.0,0.0,3.0,2.0,1630.08,0.0,2.0,N,,,,,For profit - Partnership,200.0,183.2,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",,,ELMORA HILLS HEALTH & REHABILITATION CENTER,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2023,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,180.5264512661252,28110.23,223495.1,0.4288542791576623,3.4008967275621367,3.33371,3.0,,3.0,4.0,5.0,24.667,0.0,0.0,3.0,2.0,1630.08,0.0,2.0,N,176.0,113.0,23.0,0.6420454545454546,For profit - Limited Liability company,200.0,178.9,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",OCEAN HEALTHCARE,381.0,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2024,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,182.6851110845676,29276.16,235426.16,0.4378159494999131,3.522367945461085,3.54697,3.0,,2.0,2.0,4.0,62.000,0.0,0.0,0.0,1.0,975.0,0.0,1.0,N,181.0,109.0,26.5,0.6032807917888563,For profit - Corporation,200.0,184.6,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",OCEAN HEALTHCARE,381.0,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2025,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,185.74186264621048,22144.25,178318.44,0.4371671560604418,3.5178514306570583,3.53625,3.0,,2.0,2.0,3.0,82.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,186.0,105.0,30.0,0.5645161290322581,For profit - Corporation,200.0,184.1,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",OCEAN HEALTHCARE,381.0,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,2026,0,,,,,,,,,,,69.88629032258065,4.0,16.934949308755762,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.4835,2.0,,2.0,2.0,4.0,82.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,200.0,189.8,"ELMORA HILLS HEALTH & REHABILITATION CENTER,LLC",OCEAN HEALTHCARE,381.0,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2016,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,4.078,3.0,3.0,1.0,1.0,3.0,58.000,0.0,20.0,,1.0,4160.0,0.0,1.0,N,,,,,For profit - Corporation,107.0,100.0,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2017,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,93.77621635610764,10871.34,116399.2,0.3181958817249544,3.4048427974753626,,,,1.0,1.0,2.0,193.167,0.0,36.0,,3.0,102554.0,1.0,4.0,N,,,,,For profit - Corporation,107.0,94.0,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2017-12-01,1,0,1,0,1,0,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2018,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,91.31762555077772,11596.47,103995.21,0.3478889304641105,3.126399197386731,3.12926,,2.0,,,,216.600,0.0,25.0,,4.0,105154.0,1.0,5.0,N,,,,,For profit - Corporation,107.0,88.2,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2019,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,92.72880899293943,10156.52,103894.23,0.3005645533350652,3.078419745116335,3.07386,,1.0,,,,96.833,0.0,14.0,,2.0,79986.0,1.0,3.0,N,,,,,For profit - Corporation,107.0,92.8,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2020,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,83.97076564739609,9510.1,95102.67,0.3130446783182918,3.123400105982004,2.97262,,,1.0,1.0,4.0,68.667,1.0,8.0,,2.0,12555.0,0.0,2.0,N,,,,,For profit - Corporation,107.0,91.1,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2021,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,74.34904576100229,11299.74,75924.08,0.4280765363043574,2.868354619121891,3.07294,2.0,2.0,2.0,2.0,3.0,58.000,1.0,8.0,0.0,2.0,12554.75,0.0,2.0,N,,,,,For profit - Corporation,107.0,65.6,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2022,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,80.91527976854064,15282.26,105245.43,0.5139298503528542,3.5696655431076887,3.97129,3.0,,2.0,3.0,5.0,60.667,1.0,2.0,0.0,4.0,34195.58,0.0,4.0,N,,,,,For profit - Corporation,107.0,77.9,"KANNAPOLIS HEALTHCARE, LLC",,,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2023,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,84.2580221107395,12190.35,103127.35,0.3972204160609714,3.3542470506313338,3.49145,1.0,,1.0,2.0,5.0,137.833,1.0,6.0,0.0,3.0,24240.83,0.0,3.0,N,93.0,49.0,9.0,0.5268817204301075,For profit - Corporation,107.0,85.3,"KANNAPOLIS HEALTHCARE, LLC",CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,2024,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,84.19863831820354,11402.88,97852.73,0.3708442824807952,3.1717632547103003,3.13174,1.0,,1.0,1.0,4.0,195.667,2.0,7.0,0.0,4.0,140759.83,1.0,5.0,N,93.0,49.0,9.0,0.5268817204301075,For profit - Corporation,107.0,83.1,"KANNAPOLIS HEALTHCARE, LLC",CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,345258,Kannapolis Health and Rehabilitation,NC,2025,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,False,True,True,False,True,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,85.23603015342145,9039.52,75695.05,0.3890947012360148,3.256707646672725,3.18697,2.0,,1.0,1.0,4.0,123.500,4.0,88.0,0.0,2.0,133864.0,1.0,3.0,N,80.0,62.0,1.0,0.775,For profit - Corporation,107.0,87.0,Legal Business Name Not Available,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0,Kannapolis Health and Rehabilitation,NC,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,345258,Kannapolis Health and Rehabilitation,NC,2026,0,,,,,,,,,,,63.4204470046083,4.0,15.717276497695853,4.0,0,False,True,True,False,True,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.22693,2.0,,1.0,1.0,4.0,120.500,,,0.0,2.0,133864.0,1.0,3.0,N,,,,,For profit - Corporation,107.0,82.6,1810 CONCORD LAKE ROAD OPCO LLC,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0,Kannapolis Health and Rehabilitation,NC,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,345269,AUTUMN CARE OF SALISBURY,NC,2016,0,,,,,,,,,,,69.60709677419355,4.0,9.796972350230416,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.4371,1.0,2.0,4.0,3.0,2.0,3.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,100.0,93.0,AUTUMN CORPORATION,,,AUTUMN CARE OF SALISBURY,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,345269,AUTUMN CARE OF SALISBURY,NC,2017,0,,,,,,,,,,,69.60709677419355,4.0,9.796972350230416,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,90.20809643255296,12947.0,115237.5,0.3935021794211562,3.501773451136134,3.51538,1.0,1.0,4.0,3.0,3.0,4.667,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,97.0,91.0,AUTUMN CORPORATION,,,AUTUMN CARE OF SALISBURY,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,345269,AUTUMN CARE OF SALISBURY,NC,2018,0,,,,,,,,,,,69.60709677419355,4.0,9.796972350230416,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,89.15932606041302,14524.75,113687.75,0.4460824565835348,3.4967381490628107,3.45638,,2.0,,,,4.800,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,97.0,90.1,AUTUMN CORPORATION,,,AUTUMN CARE OF SALISBURY,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,345269,AUTUMN CARE OF SALISBURY,NC,2019,0,,,,,,,,,,,69.60709677419355,4.0,9.796972350230416,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,91.16098768381376,18117.25,112437.75,0.5441012964655583,3.3816244927918855,3.36727,,3.0,,,,6.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,97.0,92.1,AUTUMN CORPORATION,,,AUTUMN CARE OF SALISBURY,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,345269,AUTUMN CARE OF SALISBURY,NC,2020,0,,,,,,,,,,,69.60709677419355,4.0,9.796972350230416,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,79.2257923236184,12702.75,81628.9,0.5886793936718785,3.7881322319685142,3.48795,3.0,3.0,4.0,4.0,3.0,12.667,0.0,1.0,,1.0,6300.0,0.0,1.0,N,,,,,For profit - Corporation,97.0,90.3,AUTUMN CORPORATION,,,AUTUMN CARE OF SALISBURY,,,,,2020-11-01,1,1,1,0,1,1,1,0
